X,Y,OBJECTID,CreatedBy,CreatedDate,LastEditor,LastUpdate,FacilityID,DataSource,ProjectNumber,InstallDate,LifecycleStatus,Location,SymbolRotation,HydrantType,Elevation,Manufacturer,Style,year_manufactured,BarrelDiameter,SeatDiameter,Comments,nozzle_color,MaintainedBy,InstallType
-89.458907738345957,43.02820845895797,1325,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3669-4,FLD,,,ACT,GENE PARKS PL & MIKE MCKINNEY CT,352.4792,,993,,Pacer,2008,5,,,Blue,MADISON WATER UTILITY,
-89.459400280469936,43.028092032023835,1326,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3669-6,,,,ACT,MIKE MCKINNEY CT & ALLIED DR,265.4322,,992,,Pacer,2008,5,,,Blue,MADISON WATER UTILITY,
-89.470278919950673,43.031698212092941,1327,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3368-9,,,,ACT,RAYMOND RD & TAWHEE DR,159.60358694,,1042,,Pacer,1996,5,,,blue,MADISON WATER UTILITY,
-89.46014090586506,43.030731526101398,1328,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3568-3,FLD,,,ACT,"2118 Allied Dr Allied Dr, 53711",355.9504,,1005,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.460346953433373,43.029421365070185,1330,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3568-5,FLD,,,ACT,"2211 Carling Dr Carling Dr, 53711",353.8079,,1004,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.460509788847205,43.026965912505787,1331,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3569-4,FLD,,,ACT,SW COMMUTER BIKE PATH & LOVELL LN,172.5617,,996,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.459504889501801,43.026849633016504,1332,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3669-7,FLD,,,ACT,LOVELL LN & ALLIED DR,83.3532,,985,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.458770993618955,43.026679756188933,1333,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3669-8,FLD,,,ACT,PERCY JULLIAN LN & REVIVAL RIDGE,49.5971,,981,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.458912316841605,43.025644574630341,1334,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3670-3,FLD,,,ACT,"2421 Dunns Marsh Ter Dunns Marsh Ter, 53711",216.61,,974,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.458215760826135,43.024943609624366,1335,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3670-4,FLD,,,ACT,IN EASEMENT & CRESCENT RD,10.0258,,959,,Pacer,2008,5,,,Blue,MADISON WATER UTILITY,
-89.458151695247651,43.024189627811346,1336,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3670-5,FLD,,,ACT,"CANNONBALL PATH & CRESCENT RD, 215' S OF",98.8009,,955,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.456769659581028,43.02435092108982,1337,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3670-6,FLD,,,ACT," ,  ",98.6807,,951,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.452943266105464,43.02477794128172,1338,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-3770-1,FLD,,,ACT,,101.2103,,944,,Pacer,2009,5,,,Blue,MADISON WATER UTILITY,
-89.432792089472585,43.023769531439491,1339,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-4170-6,FLD,,,ACT,"CANNONBALL PATH & KNOLLWOOD WAY, S FROM",220.4801,,933,MUELLER,Mueller,2010,5,,,Blue,MADISON WATER UTILITY,
-89.429163856983209,43.023457042170101,1340,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-4271-1,FLD,,,ACT,"CANNONBALL PATH & IRVINGTON WAY, S FROM",294.4198,,941,MUELLER,Mueller,2010,5,,,Blue,MADISON WATER UTILITY,
-89.4259441792519,43.024821643698381,1341,,,WUPTB,2017-08-31T16:19:26.000Z,HYDR-4270-6,FLD,,,ACT,"CANNONBALL PATH & ESSEX CT, SE FROM",320.2044,,930,MUELLER,Mueller,2010,5,,,Blue,MADISON WATER UTILITY,
-89.459792618066459,43.025539082293122,1342,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3570-2,FLD,,,ACT,DUNN'S MARSH TER & ALLIED DR,265.9751,,975,,,2009,5,,,Blue,MADISON WATER UTILITY,
-89.459292824523573,43.026133297145385,1343,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3670-7,FLD,,,ACT,"GENE PARKS ALLEY & DUNN'S MARSH TER, 154' N ",83.4168,,983,,,2009,5,,,Blue,MADISON WATER UTILITY,
-89.497609267507812,43.076186397576848,1344,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2749-9,,,1980-01-01T00:00:00.000Z,ACT,"22 E Spyglass Ct Spyglass Ct E, 53717",334.08388785,,1016,MUELLER,Mueller,1980,5,,"ADDED 90 BEND, RELO H-9 12/12/12",blue,MADISON WATER UTILITY,
-89.505950230830791,43.081183752622167,1345,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2647-6,,,,ACT,RAMSGATE CIR & SAWMILL RD,183.7612,,991,KENNEDY,K-11,1982,5,,,blue,MADISON WATER UTILITY,
-89.485747177865434,43.077665728614562,1346,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3048-4,,,,ACT,"6029 S Highlands Ave Highlands Ave S, 53705",87.41550111,,1016,,M-3,1959,5,,,Green,MADISON WATER UTILITY,
-89.486810165145258,43.086341228075909,1348,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3045-2,,,,ACT,"14 Rough Lee Ct Rough Lee Ct, 53705",179.2129,,919,MUELLER,Mueller,1984,5,,,Green,MADISON WATER UTILITY,
-89.483832714873472,43.07873884149695,1349,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3048-2,,,,ACT,HILLSIDE AVE & PARK PL,238.9159,,973,WATEROUS,WB-59,1974,5,,,Green,MADISON WATER UTILITY,
-89.506097201103543,43.079619751321971,1350,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-3,,,,ACT,"99 Haverhill Cir Haverhill Cir, 53717",345.008,,998,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.502138353007936,43.082519280611066,1351,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2747-1,,,,ACT,"GAMMON RD,N & STONEFIELD RD",359.2588,,970,MUELLER,Mueller,1979,5,,,blue,MADISON WATER UTILITY,
-89.506156502272489,43.084862511987772,1352,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2646-1,,,,ACT,"99 Backbay Cir Backbay Cir, 53717",107.7783,,934,MUELLER,Mueller,1986,5,,,blue,MADISON WATER UTILITY,
-89.533850757729411,43.083314735664615,1353,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2046-3,,,,ACT,"1209 Deming Way Deming Way, 53717",357.8269,,991,CLOW,Clow 2500,1987,5,,,blue,MADISON WATER UTILITY,
-89.532950989351534,43.075724300385872,1354,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2049-1,,,,ACT,"HEARTLAND TRL & OLD SAUK RD,250 FT N OF",180.5891,,1018,MUELLER,Mueller,1987,5,,,blue,MADISON WATER UTILITY,
-89.524482579558907,43.077460042250948,1355,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2248-3,,,,ACT,"8020 Excelsior Dr Unit 202 Excelsior Dr, 53717",345.829,,977,KENNEDY,K-81,1986,5,,,blue,MADISON WATER UTILITY,
-89.516063011767017,43.082699384009608,1356,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2446-2,,,,ACT,"99 Darien Cir Darien Cir, 53717",328.85639532,,981,,Pacer,1988,5,,,blue,MADISON WATER UTILITY,
-89.516095144054844,43.080975216983731,1357,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2447-2,,,,ACT,"916 Darien Dr Darien Dr, 53717",211.2051,,981,,Pacer,1988,5,,,blue,MADISON WATER UTILITY,
-89.51223582938303,43.082431123878891,1358,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2446-8,,,,ACT,"99 E Newhaven Cir Newhaven Cir E, 53717",292.42074805,,983,MUELLER,Mueller,1984,5,,,blue,MADISON WATER UTILITY,
-89.509848676261782,43.077953370696179,1359,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2548-6,,,,ACT,"7313 Branford Ln W Branford Ln W, 53717",316.7173,,994,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.51983410300889,43.083561002284569,1360,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2346-1,,,,ACT,"HIGH POINT RD,N & NORWALK CIR",359.1293,,979,,Pacer,1991,5,,,blue,MADISON WATER UTILITY,
-89.512427154052176,43.080172931786741,1361,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2447-9,,,,ACT,"99 N Woodmont Cir Woodmont Cir N, 53717",309.0748,,1006,MUELLER,Mueller,1991,5,,,blue,MADISON WATER UTILITY,
-89.518861259569832,43.075895379780775,1362,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2349-2,,,,ACT,"HIGH POINT RD,N & OLD SAUK RD,275 FT N OF",181.2683,,989,MUELLER,Mueller,1990,5,,,blue,MADISON WATER UTILITY,
-89.523487840483241,43.075142791345804,1363,,,WUJAG,2018-10-03T14:47:32.000Z,HYDR-2249-4,,,,ACT,"8000 Excelsior Dr Excelsior Dr, 53717",89.5686,,995,CLOW,Clow 2500,1987,5,,,blue,MADISON WATER UTILITY,
-89.534232548806742,43.080867974509687,1364,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2047-1,,,,ACT,"1001 Deming Way Deming Way, 53717",340.2005,,990,KENNEDY,K-81,1988,5,,,blue,MADISON WATER UTILITY,
-89.491236008495477,43.078224612087055,1365,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2948-1,,,,ACT,"10 Larch Cir Larch Cir, 53705",193.80339451,,1005,,M-3,1959,5,,,Orange,MADISON WATER UTILITY,
-89.489568107495543,43.078501662121305,1367,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2948-3,,,,ACT,"1 Larch Cir Larch Cir, 53705",236.43715931,,999,,M-3,1959,5,,,Orange,MADISON WATER UTILITY,
-89.487805413357407,43.082470569473777,1369,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2946-4,,,,ACT,"6217 N Highlands Ave Highlands Ave N, 53705",91.25052724,,938,,M-3,1957,5,,,Orange,MADISON WATER UTILITY,
-89.483088322725465,43.087703959065806,1371,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3044-3,,,,ACT,HEIM AVE & UNIVERSITY AVE,144.5565,,897,MUELLER,Mueller,1980,5,,,blue,MADISON WATER UTILITY,
-89.486228184777104,43.085324570818152,1372,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3045-3,,,,ACT,"42 Rough Lee Ct Rough Lee Ct, 53705",331.3875,,933,MUELLER,Mueller,1984,5,,,Green,MADISON WATER UTILITY,
-89.483080103019631,43.082385503068345,1373,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3047-4,,,,ACT,"1505 Capital Ave Capital Ave, 53705",154.7943,,926,,M-3,1956,5,,,Green,MADISON WATER UTILITY,
-89.48613866332883,43.082189452569352,1374,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3047-1,,,,ACT,"6205 N Highlands Ave Highlands Ave N, 53705",61.39206742,,935,KENNEDY,K-81,1987,5,,,Orange,MADISON WATER UTILITY,
-89.490002999866789,43.090203345336562,1375,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2943-3,,,,ACT,"6230 Countryside Ln Countryside Ln, 53705",233.23659478,,945,WATEROUS,W-59,1964,5,,,Orange,MADISON WATER UTILITY,
-89.488289208769473,43.089616537904952,1376,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2944-1,,,,ACT,"6210 Countryside Ln Countryside Ln, 53705",256.73494567,,939,WATEROUS,W-59,1964,5,,,Green,MADISON WATER UTILITY,
-89.488894047932945,43.091482110300248,1377,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2943-1,,,,ACT,"6237 University Ave University Ave, 53705",225.7484,,912,CLOW,Clow 2500,1987,5,,,blue,MADISON WATER UTILITY,
-89.488343769859824,43.091081423644013,1378,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2943-2,,,,ACT,"6235 University Ave University Ave, 53705",226.1372,,914,CLOW,Clow 2500,1987,5,,,Green,MADISON WATER UTILITY,
-89.482746657403695,43.078076151194651,1380,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-3048-3,,,,ACT,"6002 S Highlands Ave Highlands Ave S, 53705",183.0844,,991,WATEROUS,WB-59,1974,5,,,Green,MADISON WATER UTILITY,
-89.507279038788354,43.075253081543266,1381,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2649-4,FLD,,,ACT,"OLD SAUK RD & WESTFIELD RD,N",271.0483,,1001,WATEROUS,WB-59,1970,5,,,blue,MADISON WATER UTILITY,
-89.506510227333479,43.085726728375938,1382,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2645-1,,,,ACT,"1125 Middleton St Middleton St, 53717",67.8598,,930,MUELLER,Mueller,1987,5,,,blue,MADISON WATER UTILITY,
-89.505995659174587,43.085681792084721,1383,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2645-2,,,,ACT,MIDDLETON ST & BACKBAY CIR,92.3251,,935,CLOW,Clow 2500,,5,,,blue,MADISON WATER UTILITY,
-89.504841264416257,43.085569034147589,1384,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2645-3,,,,ACT,MIDDLETON ST & DRUMHILL CIR,61.6603,,947,MUELLER,Mueller,1987,5,,,blue,MADISON WATER UTILITY,
-89.502264911191219,43.085985479786075,1385,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2645-5,,,,ACT,"1122 N Gammon Rd Gammon Rd N, 53717",358.6498,,952,MUELLER,Mueller,1987,5,,,blue,MADISON WATER UTILITY,
-89.5067099659978,43.082580478365969,1386,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2646-4,,,,ACT,"99 Longmeadow Cir Longmeadow Cir, 53717",258.4623709,,971,MUELLER,Mueller,1983,5,,,blue,MADISON WATER UTILITY,
-89.503368726586473,43.08278460125721,1387,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2646-7,,,,ACT,"7010 Longmeadow Rd Longmeadow Rd, 53717",103.5255,,962,MUELLER,Mueller,1986,5,,,blue,MADISON WATER UTILITY,
-89.502352985571122,43.083250377762027,1388,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2646-8,,,,ACT,"7002 Longmeadow Rd Longmeadow Rd, 53717",268.6677,,966,KENNEDY,K-81,1986,5,,,blue,MADISON WATER UTILITY,
-89.503855465039024,43.084816486096905,1389,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2646-2,,,,ACT,"1021 Middleton St Middleton St, 53717",71.6189,,967,MUELLER,Mueller,1987,5,,,blue,MADISON WATER UTILITY,
-89.503596404606753,43.079294996867354,1391,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-7,,,,ACT,"99 Fiskdale Cir Fiskdale Cir, 53717",262.0531863,,982,WATEROUS,WB-59,1979,5,,,blue,MADISON WATER UTILITY,
-89.505710294374154,43.07826568172645,1392,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-4,,,,ACT,HAVERHILL CIR & HARVEST HILL RD,222.4701,,990,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.50489923072935,43.079708748506171,1393,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-5,,,,ACT,"99 N Strathfield Cir Strathfield Cir N, 53717",120.40551983,,994,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.507130510646036,43.078544190900601,1394,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-1,,,,ACT,"98 Manor Hill Cir Manor Hill Cir, 53717",105.50164555,,997,WATEROUS,WB-59,1975,5,,,blue,MADISON WATER UTILITY,
-89.506642070947692,43.077712342930717,1395,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-2,,,,ACT,MANOR HILL CIR & HARVEST HILL RD,24.90234694,,993,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.504673480918896,43.078516924603917,1396,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-6,,,,ACT,"STRATHFIELD CIR,S & HARVEST HILL RD",193.28673462,,988,WATEROUS,WB-59,1979,5,,,blue,MADISON WATER UTILITY,
-89.50354208180535,43.078401067573793,1397,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2648-8,,,,ACT,MORNINGDALE CIR & HARVEST HILL RD,166.75446658,,987,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.499604839234436,43.07672837173687,1398,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2749-6,,,,ACT,"6 W Spyglass Ct Spyglass Ct W, 53717",132.17147306,,1012,MUELLER,Mueller,1980,5,,,blue,MADISON WATER UTILITY,
-89.499226828941673,43.076203204644791,1399,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2749-7,,,,ACT,"PEBBLE BEACH DR & SPYGLASS CT,E",306.0534,,1011,MUELLER,Mueller,1983,5,,,blue,MADISON WATER UTILITY,
-89.502316192090632,43.075439008378943,1400,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2749-10,,,,ACT,"GAMMON RD,N & OLD SAUK RD VACATED",359.8412,,1023,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.498311520298046,43.077243786059363,1401,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2749-8,,,,ACT,PEBBLE BEACH DR & HARVEST HILL RD,12.6498,,1005,MUELLER,Mueller,1989,5,,,blue,MADISON WATER UTILITY,
-89.500164446487844,43.075910113005477,1402,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2749-5,,,,ACT,OLD SAUK RD & PEBBLE BEACH DR,44.553,,1018,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.503255630087992,43.077099919953234,1403,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2649-3,,,,ACT,"99 Morningdale Cir Morningdale Cir, 53717",274.31562605,,1003,WATEROUS,WB-59,1979,5,,,blue,MADISON WATER UTILITY,
-89.504115957725446,43.076347244588149,1404,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2649-5,,,,ACT,"7026 Old Sauk Rd Old Sauk Rd, 53717",133.8566,,1016,WATEROUS,WB-59,1979,5,,,blue,MADISON WATER UTILITY,
-89.504733419474292,43.075356975356961,1405,,,WUPTB,2017-08-31T16:19:27.000Z,HYDR-2649-6,,,,ACT,"7017 Old Sauk Rd Old Sauk Rd, 53717",91.608,,1013,WATEROUS,WB-59,1970,5,,,blue,MADISON WATER UTILITY,
-89.503510694197004,43.075255325041006,1406,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2649-7,,,,ACT,"7007 Old Sauk Rd Old Sauk Rd, 53717",270.7874,,1017,CLOW,Clow 2500,1988,5,,,blue,MADISON WATER UTILITY,
-89.500679566485005,43.081763186587963,1407,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2747-4,,,,ACT,"66 Ponwood Cir Unit E Ponwood Cir, 53717",164.638,,973,MUELLER,Mueller,1980,5,,,blue,MADISON WATER UTILITY,
-89.502086363677549,43.080130458706726,1408,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2747-2,,,,ACT,"GAMMON RD,N & FISKDALE CIR",88.9776,,979,MUELLER,Mueller,1979,5,,,blue,MADISON WATER UTILITY,
-89.49807860423229,43.0823695135253,1409,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2747-5,,,,ACT,PEBBLE BEACH DR & HIDDEN HOLLOW TRL,269.7371,,975,MUELLER,Mueller,1981,5,,,blue,MADISON WATER UTILITY,
-89.504622353985326,43.07737357742338,1410,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2649-1,,,,ACT,"99 S Strathfield Cir Strathfield Cir S, 53717",247.88602845,,995,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.504462549392599,43.08051570078333,1411,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-9,,,,ACT,"17 Windhaven Cir Windhaven Cir, 53717",266.02137564,,989,MUELLER,Mueller,1983,5,,,blue,MADISON WATER UTILITY,
-89.504350407644296,43.081062217223398,1412,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-8,,,,ACT,WINDHAVEN CIR & SAWMILL RD,354.23821583,,988,KENNEDY,K-11,1982,5,,,blue,MADISON WATER UTILITY,
-89.505908136537187,43.080569496533705,1413,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-7,,,,ACT,"17 Ramsgate Cir Ramsgate Cir, 53717",181.4654,,992,WATEROUS,WB-59,1979,5,,,blue,MADISON WATER UTILITY,
-89.503709103900121,43.082327556979948,1414,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-5,,,,ACT,"7009 Longmeadow Rd Longmeadow Rd, 53717",231.8081,,965,MUELLER,Mueller,1986,5,,,blue,MADISON WATER UTILITY,
-89.503491312837482,43.081868968720364,1415,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-4,,,,ACT,"7010 Sawmill Rd Sawmill Rd, 53717",196.1533,,976,MUELLER,Mueller,1986,5,,,blue,MADISON WATER UTILITY,
-89.505608325850233,43.082140724925566,1416,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-2,,,,ACT,"7105 Longmeadow Rd Longmeadow Rd, 53717",76.3382,,987,MUELLER,Mueller,1985,5,,,blue,MADISON WATER UTILITY,
-89.506653901602533,43.08195463770484,1417,,,WUPTB,2017-08-31T16:19:31.000Z,HYDR-2647-1,,,,ACT,"9 Longmeadow Cir Longmeadow Cir, 53717",103.9279,,985,MUELLER,Mueller,1986,5,,,blue,MADISON WATER UTILITY,
-89.479230208794618,43.046287858270219,3862,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3162-6,,,,ACT,SCHROEDER RD & SAYBROOK RD,90.34394254,,1006,,M-3,1955,5,,,blue,MADISON WATER UTILITY,
-89.483381822607058,43.044866028893033,3863,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3162-7,,,,ACT,KINGSBURY CT & WHITE OAKS LN,32.15327581,,1038,,M-3,1962,5,,,blue,MADISON WATER UTILITY,
-89.481893365907681,43.044011977328324,3864,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3162-3,,,,ACT,"1017 Hampshire Pl Hampshire Pl, 53711",358.3532861,,1029,,M-3,1958,5,,,Green,MADISON WATER UTILITY,
-89.479235265953804,43.045509185315559,3865,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3162-5,,,,ACT,YORKSHIRE RD & SAYBROOK RD,270.67722622,,1007,,M-3,1959,5,,,blue,MADISON WATER UTILITY,
-89.482082690956062,43.044661920687439,3866,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3162-2,,,,ACT,KINGSBURY CT & HAMPSHIRE PL,89.60274825,,1032,,M-3,1962,5,,,blue,MADISON WATER UTILITY,
-89.479220392847935,43.04326648003147,3867,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3163-1,,,,ACT,FRIAR LN & SAYBROOK RD,90.07925506,,1016,,M-3,1959,5,,,blue,MADISON WATER UTILITY,
-89.481911083066706,43.042776779513986,3869,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3163-2,,,,ACT,HAMPSHIRE PL & SUFFOLK DR,359.40219393,,1028,KENNEDY,K-11,,5,,,blue,MADISON WATER UTILITY,
-89.482185007167203,43.042349778163789,3871,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3163-3,,,,ACT,SUNRIDGE DR & HAMPSHIRE PL,89.4397,,1024,KENNEDY,K-11,,5,,,blue,MADISON WATER UTILITY,
-89.482838329429029,43.035979459322853,3873,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3166-1,,,,ACT,BARTON RD & CAMERON DR,88.66969373,,1034,,M-3,1949,5,,,blue,MADISON WATER UTILITY,
-89.480088258659563,43.035953447165241,3874,,,WUPTB,2017-08-31T16:20:01.000Z,HYDR-3166-2,,,,ACT,"5722 Barton Rd Barton Rd, 53711",89.28764092,,1038,,M-3,1951,5,,,Blue,MADISON WATER UTILITY,
-89.482887801722597,43.034721002839092,3875,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3166-3,,,,ACT,CRABAPPLE LN & CAMERON DR,89.46214481,,1032,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.4803016978953,43.034705160342298,3876,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3166-4,,,,ACT,"5801 Crabapple Ln Crabapple Ln, 53711",89.46133306,,1038,,M-3,,5,,,Blue,MADISON WATER UTILITY,
-89.48292445705134,43.033861649353469,3877,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-1,,,,ACT,BARTLETT LN & CAMERON DR,89.18119503,,1030,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.480312050761484,43.033831726943774,3878,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-2,,,,ACT,"5726 Bartlett Ln Bartlett Ln, 53711",89.32659625,,1039,,M-3,,5,,,Blue,MADISON WATER UTILITY,
-89.482960169542338,43.032864893778317,3879,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-3,,,,ACT,RUSSETT RD & CAMERON DR,268.6386,,1028,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.480160121871236,43.032848538777266,3880,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-4,,,,ACT,"5802 Russett Rd Unit 4 Russett Rd, 53711",89.16757613,,1042,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.481735126319009,43.032314576762396,3881,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-6,,,,ACT,"5806 Raymond Rd Unit 20 Raymond Rd, 53711",269.3821,,1034,MUELLER,Mueller,1985,5,,,blue,MADISON WATER UTILITY,
-89.480667494255798,43.032095179918322,3882,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-7,,,,ACT,"5802 Raymond Rd Raymond Rd, 53711",269.3815,,1039,MUELLER,Mueller,1985,5,,,blue,MADISON WATER UTILITY,
-89.483213728675096,43.032106242542845,3883,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3167-5,,,,ACT,CAMERON DR & RAYMOND RD,359.38247963,,1026,,M-3,1959,5,,,blue,MADISON WATER UTILITY,
-89.481620556175869,43.041111747869657,3884,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3164-2,FLD,,,ACT,"5813 Piping Rock Rd Piping Rock Rd, 53711",90,,1015,,M-3,1959,5,,,blue,MADISON WATER UTILITY,
-89.480970956355037,43.041305975388276,3885,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3164-3,FLD,,,ACT,"5806 Piping Rock Rd Piping Rock Rd, 53711",274.3982,,1011,,M-3,1959,5,,,blue,MADISON WATER UTILITY,
-89.479028844204208,43.040703465571966,3887,,,WUPTB,2017-08-31T16:20:02.000Z,HYDR-3164-7,,,,ACT,"7 Hempstead Pl Hempstead Pl, 53711",35.526467,,1014,,M-3,1959,5,,,Green,MADISON WATER UTILITY,
